ProductKey,CultureName,ProductDescription
211,Ukrainian,???? ???????? ???? ?????????????? ?? ?????? ?????? ????????? ?? ?????? ???????? ???????? ??????. ????? ???????????? ???????? ????? ?????????? ????????? ??????????? ???? ???????????? ???????? ?????????????. ??????? ????????????? ??????? ? ??????????? ??????????? ???? ???? ????????? ???????? ?????? ????????????????? ?? ??????? ?????????????? ??????.
211,Urdu,???? ???? ????? ????? ?? ???? ??? ????? ?? ?? ???? ??? ?????? ????? ?? ??????? ????? ??? ?????? ?? ??? ?? ??? ????? ???? ??? ??? ????? ??????? ?????? ????? ?? ????? ???? ??? ???????? ?? ??? ???? ???
211,Vietnamese,Khung xe b??ng nhôm nhe? nhâ?t va? co? châ?t l???ng cao nhâ?t cu?a chu?ng tôi ????c la?m t?? loa?i h??p kim m??i nhâ?t; khung xe ????c ha?n va? x?? ly? nhiê?t nh??m t?ng ?ô? bê?n. Thiê?t kê? tiên tiê?n cu?a chu?ng tôi giu?p ?em la?i s?? thoa?i ma?i va? hiê?u qua? tô?i ?a khi s?? du?ng.
211,Welsh,Ein ffrâm alwminiwm ysgafnaf ac o'r ansawdd uchaf wedi ei lunio o'r aloi diweddaraf; mae wedi ei weldio a'i drin â gwres i'w gryfhau. Mae'n cynllun arloesol yn sicrhau'r cysur a pherfformiad uchaf.
211,Zulu,Ifremu lethu le-aluminiyamu elilula neliyikhwalithi eyakhiwe ngengxube yensimbi entsha; ishiselwe yakhandelwa ukuvimbela ukushisa ukuze iqine. Idizayni yethu eqanjwe kabusha iholela kwintokomalo enkulu nasekusebenzeni okuhamba phambili. 
212,Afrikaans,"Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."
212,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
212,Basque,"Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."
212,Bosnian (Cyrillic),"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
212,Bosnian (Latin),"Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."
212,Brazilian,"Viseira de encaixe com regulagem universal, leve e bem ventilada."
212,Bulgarian,"??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."
212,Catalan,"Mida universal, ben ventilat, lleuger, visor extraïble."
212,Chinese - Hongkong,?????????????????????????????
212,Chinese - Trad,??????????????????????
212,Croatian,"Univerzalan, prozra?an i lagan uklonjivi vizir."
212,Czech,"Univerzální, vzdušný a odleh?ený zacvakávací štítek"
212,Danish,"Let og godt ventileret universalvisir, der kan klikkes på."
212,Dutch,"Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."
212,Estonian,"Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."
212,Farsi,"???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."
212,Finnish,"Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."
212,Galician,"Talle única, ben ventilado, lixeiro, con viseira incorporada."
212,Greek,"??? ???????, ????? ??????????, ??????, ???????????? ?????????."
212,Gujrati,"???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. "
212,Hindi,"????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  "
212,Hungarian,"Egyetlen univerzális méret, jól szell?zik, pehelykönny?, rápattintható napellenz?vel."
212,Icelandic,"Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."
212,Indonesian,"Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."
212,Inuktitut,"r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."
212,Irish,"Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."
212,Italian,"Visiera leggera, aerodinamica, misura unica, amovibile."
212,Kannada,"???????? ?????????????, ??????????, ????, ????????????????? ????????????????."
212,Kazakh,"??????? ?????????, ????? ????????????, ?????, ??????????? ????. "
212,Konkani,"?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."
212,Korean,??? ? ???? ??? ???? ???? ? ????.
212,Latvian,Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu.
212,Lithuanian,"Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."
212,Luxenbourgish,"Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."
212,Macedonian,"??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."
212,Malaysian,Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
212,Maori,"He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. "
212,Marathi,"?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."
212,Nepali,"?????? ???????, ??????, ?????, ????? ????? ?????."
212,Norwegian,"Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."
212,Nynorsk,"Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."
212,Pashto,"????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."
212,Polish,"Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."
212,Portuguese (European),"Viseira de ajuste universal, com respiradouros, leve e de encaixe."
212,Punjabi,"?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"
212,Quecha,"Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."
212,Romanian,"Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."
212,Rumansh,"Leva, ariada, grondezza unitara, cun in visur movibel."
212,Russian,"???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."
212,Serbian - Cyrillic,"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
212,Serbian - Latin,"Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."
212,Slovak,"Chráni? prilby, ktorý vyhovuje každému, je priedušný, ?ahký a pripev?uje sa zacvaknutím."
212,Slovenian,"Lahek, snemljiv in zra?en univerzalni vizir."
212,Spanish,"Universal, ventilada, ligera y con visor acoplable."
212,Swahili,"Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."
212,Swedish,"Universal passform, bra luftgenomströmning, lätt, fästbar skärm."
212,Tamil,"???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."
212,Telugu,"??????? ???????, ???? ???? ????, ???????? ???? ????????."
212,Tswana,"Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela "
212,Ukrainian,"????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."
212,Urdu,"??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"
212,Vietnamese,"Mu? ba?o hiê?m v??a cho tâ?t ca?, thoa?ng va? co? tro?ng l???ng nhe?."
212,Welsh,"Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."
212,Zulu,"Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."
213,Afrikaans,"Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."
213,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
213,Basque,"Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."
213,Bosnian (Cyrillic),"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
213,Bosnian (Latin),"Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."
213,Brazilian,"Viseira de encaixe com regulagem universal, leve e bem ventilada."
213,Bulgarian,"??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."
213,Catalan,"Mida universal, ben ventilat, lleuger, visor extraïble."
213,Chinese - Hongkong,?????????????????????????????
213,Chinese - Trad,??????????????????????
213,Croatian,"Univerzalan, prozra?an i lagan uklonjivi vizir."
213,Czech,"Univerzální, vzdušný a odleh?ený zacvakávací štítek"
213,Danish,"Let og godt ventileret universalvisir, der kan klikkes på."
213,Dutch,"Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."
213,Estonian,"Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."
213,Farsi,"???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."
213,Finnish,"Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."
213,Galician,"Talle única, ben ventilado, lixeiro, con viseira incorporada."
213,Greek,"??? ???????, ????? ??????????, ??????, ???????????? ?????????."
213,Gujrati,"???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. "
213,Hindi,"????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  "
213,Hungarian,"Egyetlen univerzális méret, jól szell?zik, pehelykönny?, rápattintható napellenz?vel."
213,Icelandic,"Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."
213,Indonesian,"Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."
213,Inuktitut,"r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."
213,Irish,"Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."
213,Italian,"Visiera leggera, aerodinamica, misura unica, amovibile."
213,Kannada,"???????? ?????????????, ??????????, ????, ????????????????? ????????????????."
213,Kazakh,"??????? ?????????, ????? ????????????, ?????, ??????????? ????. "
213,Konkani,"?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."
213,Korean,??? ? ???? ??? ???? ???? ? ????.
213,Latvian,Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu.
213,Lithuanian,"Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."
213,Luxenbourgish,"Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."
213,Macedonian,"??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."
213,Malaysian,Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
213,Maori,"He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. "
213,Marathi,"?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."
213,Nepali,"?????? ???????, ??????, ?????, ????? ????? ?????."
213,Norwegian,"Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."
213,Nynorsk,"Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."
213,Pashto,"????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."
213,Polish,"Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."
213,Portuguese (European),"Viseira de ajuste universal, com respiradouros, leve e de encaixe."
213,Punjabi,"?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"
213,Quecha,"Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."
213,Romanian,"Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."
213,Rumansh,"Leva, ariada, grondezza unitara, cun in visur movibel."
213,Russian,"???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."
213,Serbian - Cyrillic,"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
213,Serbian - Latin,"Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."
213,Slovak,"Chráni? prilby, ktorý vyhovuje každému, je priedušný, ?ahký a pripev?uje sa zacvaknutím."
213,Slovenian,"Lahek, snemljiv in zra?en univerzalni vizir."
213,Spanish,"Universal, ventilada, ligera y con visor acoplable."
213,Swahili,"Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."
213,Swedish,"Universal passform, bra luftgenomströmning, lätt, fästbar skärm."
213,Tamil,"???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."
213,Telugu,"??????? ???????, ???? ???? ????, ???????? ???? ????????."
213,Tswana,"Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela "
213,Ukrainian,"????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."
213,Urdu,"??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"
213,Vietnamese,"Mu? ba?o hiê?m v??a cho tâ?t ca?, thoa?ng va? co? tro?ng l???ng nhe?."
213,Welsh,"Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."
213,Zulu,"Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."
214,Afrikaans,"Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."
214,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
214,Basque,"Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."
214,Bosnian (Cyrillic),"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
214,Bosnian (Latin),"Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."
214,Brazilian,"Viseira de encaixe com regulagem universal, leve e bem ventilada."
214,Bulgarian,"??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."
214,Catalan,"Mida universal, ben ventilat, lleuger, visor extraïble."
214,Chinese - Hongkong,?????????????????????????????
214,Chinese - Trad,??????????????????????
214,Croatian,"Univerzalan, prozra?an i lagan uklonjivi vizir."
214,Czech,"Univerzální, vzdušný a odleh?ený zacvakávací štítek"
214,Danish,"Let og godt ventileret universalvisir, der kan klikkes på."
214,Dutch,"Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."
214,Estonian,"Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."
214,Farsi,"???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."
214,Finnish,"Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."
214,Galician,"Talle única, ben ventilado, lixeiro, con viseira incorporada."
214,Greek,"??? ???????, ????? ??????????, ??????, ???????????? ?????????."
214,Gujrati,"???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. "
214,Hindi,"????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  "
214,Hungarian,"Egyetlen univerzális méret, jól szell?zik, pehelykönny?, rápattintható napellenz?vel."
214,Icelandic,"Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."
214,Indonesian,"Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."
214,Inuktitut,"r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."
214,Irish,"Tá an scáthlán éadrom aeraithe go maith, oireann sé do chách agus cuirtear ina áit é de smeach."
214,Italian,"Visiera leggera, aerodinamica, misura unica, amovibile."
214,Kannada,"???????? ?????????????, ??????????, ????, ????????????????? ????????????????."
214,Kazakh,"??????? ?????????, ????? ????????????, ?????, ??????????? ????. "
214,Konkani,"?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."
214,Korean,??? ? ???? ??? ???? ???? ? ????.
214,Latvian,Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu.
214,Lithuanian,"Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."
214,Luxenbourgish,"Eng Gréisst, otmungsaktiv, liicht, mat enger Visière, déi een ka rofhuelen."
214,Macedonian,"??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."
214,Malaysian,Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
214,Maori,"He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. "
214,Marathi,"?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."
214,Nepali,"?????? ???????, ??????, ?????, ????? ????? ?????."
214,Norwegian,"Universalstørrelse, godt ventilert, lav vekt, avtakbart visir."
214,Nynorsk,"Universalstorleik, godt ventilert, låg vekt, visiret kan takast av."
214,Pashto,"????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."
214,Polish,"Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."
214,Portuguese (European),"Viseira de ajuste universal, com respiradouros, leve e de encaixe."
214,Punjabi,"?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"
214,Quecha,"Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."
214,Romanian,"Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."
214,Rumansh,"Leva, ariada, grondezza unitara, cun in visur movibel."
214,Russian,"???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."
214,Serbian - Cyrillic,"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
214,Serbian - Latin,"Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."
214,Slovak,"Chráni? prilby, ktorý vyhovuje každému, je priedušný, ?ahký a pripev?uje sa zacvaknutím."
214,Slovenian,"Lahek, snemljiv in zra?en univerzalni vizir."
214,Spanish,"Universal, ventilada, ligera y con visor acoplable."
214,Swahili,"Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."
214,Swedish,"Universal passform, bra luftgenomströmning, lätt, fästbar skärm."
214,Tamil,"???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."
